ResponseId,Age,EdLevel,Employment,WorkExp,YearsCode,DevType,OrgSize,ICorPM,RemoteWork,Industry,Country,Currency,LanguageHaveWorkedWith,DatabaseHaveWorkedWith,annual_salary_usd,currency_code,currency_name,age_mid,age_known,exp_gt_code,ed_ordinal,ed_level_clean,employment_group,has_employer,job_block_missing,org_size_mid,org_size_log,org_size_cat,ic_or_pm,is_manager,remote_ordinal,remote_3cat,remote_cat,industry_clean,country_clean,region,country_grouped,paid_in_hard_currency,dev_type_clean,dev_type_grouped,role_family,n_lang,lang_answered,lang_javascript,lang_html_css,lang_sql,lang_python,lang_typescript,lang_bash_shell_all_shells,lang_c_sharp,lang_java,lang_powershell,lang_c_plus_plus,lang_go,lang_php,lang_c,lang_rust,lang_kotlin,n_db,db_answered,db_postgresql,db_mysql,db_sqlite,db_redis,db_microsoft_sql_server,db_mongodb,db_mariadb,db_elasticsearch,db_dynamodb,db_oracle,db_bigquery,db_supabase,salary_suspect_low,log_salary
32839,18-24 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,2.0,6.0,"Developer, full-stack","Just me - I am a freelancer, sole proprietor, etc.",Individual contributor,Remote,Other,Pakistan,PKR Pakistani rupee,,,21070.0,PKR,Pakistani rupee,21.0,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,1.0,0.0,"Just me - I am a freelancer, sole proprietor, etc.",Individual contributor,0.0,3.0,Remote/flexible,Remote,Other,Pakistan,South Asia,Other: South Asia,False,"Developer, full-stack","Developer, full-stack",Engineering,,False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,False,9.955605506798234
32864,35-44 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,6.0,15.0,"Developer, back-end","1,000 to 4,999 employees",Individual contributor,In-person,Software Development,Czech Republic,CZK Czech koruna,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Kotlin;Python;SQL,BigQuery;MariaDB;PostgreSQL;Redis,105313.0,CZK,Czech koruna,39.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,3000.0,3.4771212547196626,"1,000 to 4,999 employees",Individual contributor,0.0,0.0,In-person,In-person,Software Development,Czech Republic,Eastern Europe/Central Asia,Czech Republic,False,"Developer, back-end","Developer, back-end",Engineering,7.0,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,4.0,True,True,False,False,True,False,False,True,False,False,False,True,False,False,11.564692147292028
32881,25-34 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,10.0,16.0,"Developer, mobile",100 to 499 employees,Individual contributor,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,United Kingdom of Great Britain and Northern Ireland,EUR European Euro,Dart;Kotlin;Swift,,90143.0,EUR,European Euro,29.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,300.0,2.4771212547196626,100 to 499 employees,Individual contributor,0.0,2.0,Hybrid,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,United Kingdom,Western/Northern Europe,United Kingdom,True,"Developer, mobile","Developer, mobile",Engineering,3.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,False,,,,,,,,,,,,,False,11.409152577252835
32887,25-34 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,4.0,8.0,"Developer, desktop or enterprise applications","10,000 or more employees",Individual contributor,In-person,Other,Turkey,TRY Turkish lira,Bash/Shell (all shells);C;C++;Python,,53021.0,TRY,Turkish lira,29.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,15000.0,4.176091259055681,"10,000 or more employees",Individual contributor,0.0,0.0,In-person,In-person,Other,Turkey,Middle East/North Africa,Turkey,False,"Developer, desktop or enterprise applications","Developer, desktop or enterprise applications",Engineering,4.0,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,,False,,,,,,,,,,,,,False,10.878443340472396
32917,45-54 years old,Some college/university study without earning a degree,Employed,25.0,30.0,"Developer, back-end","1,000 to 4,999 employees",Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Retail and Consumer Services,Greece,EUR European Euro,C#;TypeScript,Microsoft SQL Server,75410.0,EUR,European Euro,49.5,True,False,3.0,Some college/university study without earning a degree,Employed,True,False,3000.0,3.4771212547196626,"1,000 to 4,999 employees",Individual contributor,0.0,1.0,Hybrid,"Hybrid (some remote, leans heavy to in-person)",Retail and Consumer Services,Greece,Southern Europe,Greece,True,"Developer, back-end","Developer, back-end",Engineering,2.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,11.230695171196693
32940,45-54 years old,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,20.0,23.0,"Developer, embedded applications or devices",100 to 499 employees,Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Manufacturing,Germany,EUR European Euro,Bash/Shell (all shells);C;C#;C++;Dart;Python;Rust,,74249.0,EUR,European Euro,49.5,True,False,7.0,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,True,False,300.0,2.4771212547196626,100 to 499 employees,Individual contributor,0.0,1.0,Hybrid,"Hybrid (some remote, leans heavy to in-person)",Manufacturing,Germany,Western/Northern Europe,Germany,True,"Developer, embedded applications or devices","Developer, embedded applications or devices",Engineering,7.0,True,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,,False,,,,,,,,,,,,,False,11.215179588560783
32950,35-44 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,13.0,21.0,"Developer, full-stack",20 to 99 employees,Individual contributor,Remote,Software Development,United States of America,USD United States dollar,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;SQL;TypeScript,PostgreSQL;SQLite,150000.0,USD,United States dollar,39.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,Individual contributor,0.0,3.0,Remote/flexible,Remote,Software Development,United States,North America,United States,True,"Developer, full-stack","Developer, full-stack",Engineering,6.0,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,2.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,11.918390573078392
32975,35-44 years old,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,12.0,18.0,Other,100 to 499 employees,People manager,In-person,Government,United States of America,USD United States dollar,R,Microsoft Access;Microsoft SQL Server,180000.0,USD,United States dollar,39.5,True,False,7.0,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,True,False,300.0,2.4771212547196626,100 to 499 employees,People manager,1.0,0.0,In-person,In-person,Government,United States,North America,United States,True,Other,Other,Other,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,12.100712129872347
32985,18-24 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,5.0,6.0,"Developer, full-stack","1,000 to 4,999 employees",People manager,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,Ukraine,UAH Ukrainian hryvnia,HTML/CSS;JavaScript;SQL;TypeScript,MongoDB;PostgreSQL;Redis;SQLite,35949.0,UAH,Ukrainian hryvnia,21.0,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,3000.0,3.4771212547196626,"1,000 to 4,999 employees",People manager,1.0,3.0,Remote/flexible,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,Ukraine,Eastern Europe/Central Asia,Ukraine,False,"Developer, full-stack","Developer, full-stack",Engineering,4.0,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,4.0,True,True,False,True,True,False,True,False,False,False,False,False,False,False,10.489856546350627
32991,25-34 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,4.0,13.0,"Developer, back-end",20 to 99 employees,Individual contributor,In-person,Fintech,China,CNY Chinese Yuan Renminbi,Assembly;Bash/Shell (all shells);C;C++;Go;Lua;Python;SQL,DuckDB;MySQL;PostgreSQL;Redis;SQLite,25071.0,CNY,Chinese Yuan Renminbi,29.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,Individual contributor,0.0,0.0,In-person,In-person,Fintech,China,East/Southeast Asia,China,False,"Developer, back-end","Developer, back-end",Engineering,8.0,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,5.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False,10.129467078669546
330,25-34 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,9.0,15.0,"Developer, embedded applications or devices",100 to 499 employees,Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Retail and Consumer Services,Italy,EUR European Euro,Bash/Shell (all shells);C;C#;C++;GDScript;JavaScript;Python;Rust;TypeScript,,52207.0,EUR,European Euro,29.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,300.0,2.4771212547196626,100 to 499 employees,Individual contributor,0.0,1.0,Hybrid,"Hybrid (some remote, leans heavy to in-person)",Retail and Consumer Services,Italy,Southern Europe,Italy,True,"Developer, embedded applications or devices","Developer, embedded applications or devices",Engineering,9.0,True,True,False,False,True,True,True,True,False,False,True,False,False,True,True,False,,False,,,,,,,,,,,,,False,10.86297186449704
3300,35-44 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,20.0,22.0,"Developer, full-stack",I don't know,Individual contributor,Remote,Fintech,United States of America,USD United States dollar,HTML/CSS;Java;JavaScript;Rust;SQL;TypeScript,Dynamodb;PostgreSQL,232000.0,USD,United States dollar,39.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,,,I don't know,Individual contributor,0.0,3.0,Remote/flexible,Remote,Fintech,United States,North America,United States,True,"Developer, full-stack","Developer, full-stack",Engineering,6.0,True,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,2.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,12.354492650648448
33006,18-24 years old,Some college/university study without earning a degree,Employed,2.0,3.0,"Developer, full-stack",20 to 99 employees,Individual contributor,Remote,Software Development,Pakistan,PKR Pakistani rupee,Bash/Shell (all shells);C;Elixir;Go;HTML/CSS;JavaScript;TypeScript,PostgreSQL;SQLite,2950.0,PKR,Pakistani rupee,21.0,True,False,3.0,Some college/university study without earning a degree,Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,Individual contributor,0.0,3.0,Remote/flexible,Remote,Software Development,Pakistan,South Asia,Other: South Asia,False,"Developer, full-stack","Developer, full-stack",Engineering,7.0,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,2.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,7.989560449333865
33020,25-34 years old,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,9.0,14.0,"Developer, full-stack","10,000 or more employees",Individual contributor,Remote,Software Development,Mexico,MXN Mexican peso,,,24740.0,MXN,Mexican peso,29.5,True,False,7.0,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,True,False,15000.0,4.176091259055681,"10,000 or more employees",Individual contributor,0.0,3.0,Remote/flexible,Remote,Software Development,Mexico,Latin America,Mexico,False,"Developer, full-stack","Developer, full-stack",Engineering,,False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,False,10.11617664594648
3303,35-44 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,20.0,25.0,Data scientist,20 to 99 employees,Individual contributor,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,United States of America,USD United States dollar,Bash/Shell (all shells);C++;Fortran;HTML/CSS;JavaScript;Perl;Python;SQL,MySQL;SQLite,210000.0,USD,United States dollar,39.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,Individual contributor,0.0,2.0,Hybrid,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,United States,North America,United States,True,Data scientist,Data scientist,Data/AI,8.0,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,2.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,12.254862809699606
33035,55-64 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,38.0,46.0,"Developer, embedded applications or devices","5,000 to 9,999 employees",Individual contributor,In-person,Software Development,France,EUR European Euro,Assembly;Bash/Shell (all shells);C;C++;Fortran;MATLAB;Python,,104413.0,EUR,European Euro,59.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,7500.0,3.8750612633917,"5,000 to 9,999 employees",Individual contributor,0.0,0.0,In-person,In-person,Software Development,France,Western/Northern Europe,France,True,"Developer, embedded applications or devices","Developer, embedded applications or devices",Engineering,7.0,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,,False,,,,,,,,,,,,,False,11.556109467751368
33038,45-54 years old,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,30.0,40.0,"Developer, embedded applications or devices","1,000 to 4,999 employees",Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Manufacturing,Switzerland,CHF Swiss franc,Ada;MATLAB,,161191.0,CHF,Swiss franc,49.5,True,False,7.0,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,True,False,3000.0,3.4771212547196626,"1,000 to 4,999 employees",Individual contributor,0.0,1.0,Hybrid,"Hybrid (some remote, leans heavy to in-person)",Manufacturing,Switzerland,Western/Northern Europe,Switzerland,True,"Developer, embedded applications or devices","Developer, embedded applications or devices",Engineering,2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,,,,,,,,,,,,False,11.990345276230533
3306,25-34 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,7.0,10.0,"Developer, full-stack","10,000 or more employees",Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Software Development,United States of America,USD United States dollar,Bash/Shell (all shells);Go;HTML/CSS;Java;JavaScript;Lua;Rust;SQL;TypeScript,PostgreSQL,190000.0,USD,United States dollar,29.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,15000.0,4.176091259055681,"10,000 or more employees",Individual contributor,0.0,1.0,Hybrid,"Hybrid (some remote, leans heavy to in-person)",Software Development,United States,North America,United States,True,"Developer, full-stack","Developer, full-stack",Engineering,9.0,True,True,True,True,False,True,True,False,True,False,False,True,False,False,True,False,1.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,12.154779351142624
33063,55-64 years old,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,45.0,45.0,"Architect, software or solutions",20 to 99 employees,Individual contributor,Remote,Software Development,Germany,EUR European Euro,Ada,SQLite,82370.0,EUR,European Euro,59.5,True,False,7.0,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,Individual contributor,0.0,3.0,Remote/flexible,Remote,Software Development,Germany,Western/Northern Europe,Germany,True,"Architect, software or solutions","Architect, software or solutions",Other,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,11.318976571935295
33070,18-24 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,4.0,6.0,"Developer, back-end",100 to 499 employees,Individual contributor,In-person,Media & Advertising Services,Ukraine,UAH Ukrainian hryvnia,Bash/Shell (all shells);Go;HTML/CSS;Java;JavaScript;Lua;PowerShell;Python;Rust;SQL;TypeScript,Elasticsearch;MongoDB;MySQL;PostgreSQL;Redis;SQLite;Supabase,28759.0,UAH,Ukrainian hryvnia,21.0,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,300.0,2.4771212547196626,100 to 499 employees,Individual contributor,0.0,0.0,In-person,In-person,Media & Advertising Services,Ukraine,Eastern Europe/Central Asia,Ukraine,False,"Developer, back-end","Developer, back-end",Engineering,11.0,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,False,7.0,True,True,True,True,True,False,True,False,True,False,False,False,True,False,10.26670604071587
